distance_m,lat,lon,altitude_m,grade_pct
20275,36.757030,-4.329695,467.0,-5.48
20280,36.756989,-4.329716,466.7,-5.30
20285,36.756948,-4.329737,466.5,-5.08
20290,36.756908,-4.329759,466.2,-4.85
20295,36.756868,-4.329786,466.0,-4.65
20300,36.756829,-4.329813,465.8,-4.47
20305,36.756788,-4.329838,465.6,-4.32
20310,36.756746,-4.329861,465.3,-4.19
20315,36.756704,-4.329885,465.1,-4.10
20320,36.756664,-4.329909,464.9,-4.04
20325,36.756624,-4.329934,464.7,-4.00
20330,36.756581,-4.329951,464.5,-3.97
20335,36.756537,-4.329968,464.3,-3.98
20340,36.756493,-4.329983,464.1,-4.04
20345,36.756449,-4.329996,463.9,-4.11
20350,36.756405,-4.330008,463.7,-4.16
20355,36.756362,-4.330010,463.5,-4.20
20360,36.756318,-4.330011,463.3,-4.26
20365,36.756273,-4.330008,463.1,-4.30
20370,36.756226,-4.330002,462.9,-4.29
20375,36.756181,-4.329994,462.7,-4.26
20380,36.756137,-4.329981,462.4,-4.24
20385,36.756093,-4.329968,462.2,-4.23
20390,36.756051,-4.329952,462.0,-4.24
20395,36.756009,-4.329935,461.8,-4.26
20400,36.755967,-4.329917,461.6,-4.32
20405,36.755926,-4.329893,461.4,-4.41
20410,36.755885,-4.329869,461.2,-4.48
20415,36.755844,-4.329847,460.9,-4.51
20420,36.755803,-4.329824,460.7,-4.53
20425,36.755761,-4.329803,460.5,-4.57
20430,36.755718,-4.329785,460.3,-4.61
20435,36.755674,-4.329768,460.0,-4.66
20440,36.755632,-4.329749,459.8,-4.75
20445,36.755590,-4.329730,459.6,-4.89
20450,36.755545,-4.329721,459.3,-5.02
20455,36.755500,-4.329713,459.1,-5.12
20460,36.755455,-4.329711,458.8,-5.21
20465,36.755413,-4.329726,458.5,-5.31
20470,36.755370,-4.329741,458.3,-5.44
20475,36.755330,-4.329766,458.0,-5.58
20480,36.755289,-4.329791,457.7,-5.71
20485,36.755250,-4.329817,457.4,-5.81
20490,36.755210,-4.329841,457.1,-5.90
20495,36.755168,-4.329863,456.8,-5.92
20500,36.755127,-4.329885,456.5,-5.86
20505,36.755086,-4.329909,456.2,-5.72
20510,36.755045,-4.329932,455.9,-5.54
20515,36.755004,-4.329952,455.7,-5.35
20520,36.754962,-4.329974,455.4,-5.13
20525,36.754920,-4.329998,455.1,-4.90
20530,36.754879,-4.330022,454.9,-4.69
20535,36.754838,-4.330046,454.7,-4.51
20540,36.754798,-4.330071,454.5,-4.34
20545,36.754757,-4.330095,454.3,-4.17
20550,36.754716,-4.330119,454.0,-4.02
20555,36.754675,-4.330140,453.8,-3.92
20560,36.754632,-4.330159,453.7,-3.86
20565,36.754591,-4.330180,453.5,-3.80
20570,36.754550,-4.330205,453.3,-3.79
20575,36.754509,-4.330229,453.1,-3.86
20580,36.754472,-4.330261,452.9,-3.96
20585,36.754435,-4.330293,452.7,-4.08
20590,36.754399,-4.330327,452.5,-4.19
20595,36.754364,-4.330362,452.3,-4.37
20600,36.754328,-4.330396,452.1,-4.60
20605,36.754293,-4.330430,451.8,-4.85
20610,36.754257,-4.330462,451.6,-5.11
20615,36.754219,-4.330494,451.3,-5.41
20620,36.754181,-4.330524,451.0,-5.76
20625,36.754143,-4.330554,450.8,-6.10
20630,36.754104,-4.330583,450.4,-6.42
20635,36.754064,-4.330608,450.1,-6.74
20640,36.754024,-4.330634,449.8,-7.08
20645,36.753986,-4.330662,449.4,-7.40
20650,36.753948,-4.330689,449.0,-7.71
20655,36.753909,-4.330716,448.6,-7.97
20660,36.753869,-4.330743,448.2,-8.17
20665,36.753827,-4.330767,447.8,-8.32
20670,36.753785,-4.330790,447.4,-8.42
20675,36.753745,-4.330810,447.0,-8.48
20680,36.753704,-4.330833,446.5,-8.49
20685,36.753666,-4.330862,446.1,-8.48
20690,36.753627,-4.330891,445.7,-8.49
20695,36.753589,-4.330921,445.3,-8.49
20700,36.753551,-4.330951,444.8,-8.46
20705,36.753513,-4.330983,444.4,-8.42
20710,36.753476,-4.331016,444.0,-8.41
20715,36.753441,-4.331051,443.6,-8.41
20720,36.753408,-4.331087,443.2,-8.42
20725,36.753376,-4.331126,442.7,-8.45
20730,36.753345,-4.331167,442.3,-8.49
20735,36.753315,-4.331209,441.9,-8.52
20740,36.753286,-4.331252,441.4,-8.50
20745,36.753257,-4.331295,441.0,-8.41
20750,36.753226,-4.331337,440.6,-8.29
20755,36.753196,-4.331380,440.2,-8.18
20760,36.753166,-4.331420,439.8,-8.10
20765,36.753136,-4.331461,439.4,-8.01
20770,36.753102,-4.331498,439.0,-7.93
20775,36.753067,-4.331534,438.6,-7.87
20780,36.753032,-4.331569,438.2,-7.82
20785,36.752997,-4.331604,437.8,-7.75
20790,36.752962,-4.331639,437.4,-7.68
20795,36.752927,-4.331673,437.0,-7.64
20800,36.752891,-4.331707,436.7,-7.63
20805,36.752851,-4.331733,436.3,-7.64
20810,36.752810,-4.331758,435.9,-7.65
20815,36.752770,-4.331783,435.5,-7.63
20820,36.752730,-4.331808,435.1,-7.60
20825,36.752689,-4.331829,434.8,-7.54
20830,36.752647,-4.331848,434.4,-7.47
20835,36.752603,-4.331863,434.0,-7.38
20840,36.752558,-4.331874,433.6,-7.31
20845,36.752513,-4.331882,433.3,-7.24
20850,36.752467,-4.331884,432.9,-7.17
20855,36.752422,-4.331885,432.6,-7.09
20860,36.752377,-4.331883,432.2,-7.01
20865,36.752332,-4.331882,431.9,-6.92
20870,36.752287,-4.331880,431.5,-6.83
20875,36.752242,-4.331878,431.2,-6.74
20880,36.752198,-4.331875,430.8,-6.68
20885,36.752154,-4.331873,430.5,-6.65
20890,36.752110,-4.331870,430.2,-6.62
20895,36.752065,-4.331867,429.9,-6.59
20900,36.752019,-4.331865,429.5,-6.58
20905,36.751974,-4.331863,429.2,-6.58
20910,36.751929,-4.331861,428.9,-6.59
20915,36.751884,-4.331860,428.5,-6.59
20920,36.751839,-4.331862,428.2,-6.63
20925,36.751794,-4.331864,427.9,-6.68
20930,36.751748,-4.331865,427.5,-6.76
20935,36.751702,-4.331866,427.2,-6.81
20940,36.751657,-4.331869,426.9,-6.84
20945,36.751614,-4.331878,426.5,-6.86
20950,36.751571,-4.331888,426.2,-6.88
20955,36.751526,-4.331902,425.8,-6.89
20960,36.751482,-4.331917,425.5,-6.89
20965,36.751439,-4.331935,425.1,-6.90
20970,36.751396,-4.331954,424.8,-6.92
20975,36.751354,-4.331973,424.4,-6.93
20980,36.751313,-4.331994,424.1,-6.93
20985,36.751273,-4.332015,423.7,-6.93
20990,36.751232,-4.332041,423.4,-6.94
20995,36.751192,-4.332067,423.1,-6.95
21000,36.751150,-4.332088,422.7,-6.96
21005,36.751108,-4.332108,422.4,-7.00
21010,36.751067,-4.332132,422.0,-7.05
21015,36.751028,-4.332161,421.7,-7.10
21020,36.750989,-4.332189,421.3,-7.14
21025,36.750950,-4.332214,420.9,-7.15
21030,36.750911,-4.332238,420.6,-7.14
21035,36.750865,-4.332253,420.2,-7.11
21040,36.750820,-4.332264,419.9,-7.08
21045,36.750777,-4.332269,419.5,-7.02
21050,36.750733,-4.332274,419.2,-6.94
21055,36.750688,-4.332279,418.8,-6.88
21060,36.750643,-4.332285,418.5,-6.84
21065,36.750597,-4.332292,418.1,-6.80
21070,36.750552,-4.332300,417.8,-6.78
21075,36.750507,-4.332307,417.5,-6.79
21080,36.750463,-4.332313,417.1,-6.84
21085,36.750419,-4.332317,416.8,-6.95
21090,36.750375,-4.332320,416.4,-7.06
21095,36.750329,-4.332326,416.1,-7.18
21100,36.750284,-4.332333,415.7,-7.31
21105,36.750238,-4.332340,415.3,-7.49
21110,36.750193,-4.332348,415.0,-7.67
21115,36.750151,-4.332362,414.6,-7.79
21120,36.750110,-4.332380,414.2,-7.85
21125,36.750074,-4.332413,413.8,-7.86
21130,36.750042,-4.332452,413.4,-7.77
21135,36.750016,-4.332499,413.0,-7.62
21140,36.750005,-4.332554,412.6,-7.45
21145,36.750002,-4.332609,412.3,-7.25
21150,36.750010,-4.332663,411.9,-7.12
21155,36.750033,-4.332709,411.6,-7.01
21160,36.750070,-4.332738,411.2,-6.96
21165,36.750116,-4.332738,410.9,-6.86
21170,36.750159,-4.332729,410.5,-6.77
21175,36.750201,-4.332711,410.2,-6.78
21180,36.750242,-4.332687,409.8,-6.81
21185,36.750283,-4.332663,409.5,-6.90
21190,36.750323,-4.332640,409.2,-6.97
21195,36.750363,-4.332614,408.8,-7.03
21200,36.750403,-4.332587,408.4,-7.04
21205,36.750442,-4.332557,408.1,-6.91
21210,36.750482,-4.332528,407.7,-6.69
21215,36.750521,-4.332500,407.4,-6.39
21220,36.750562,-4.332478,407.1,-6.11
21225,36.750604,-4.332461,406.8,-5.83
21230,36.750647,-4.332448,406.5,-5.55
21235,36.750693,-4.332441,406.3,-5.26
21240,36.750738,-4.332437,406.0,-4.97
21245,36.750783,-4.332435,405.7,-4.72
21250,36.750827,-4.332434,405.5,-4.47
21255,36.750872,-4.332432,405.3,-4.28
21260,36.750918,-4.332429,405.1,-4.14
21265,36.750963,-4.332429,404.9,-4.05
21270,36.751008,-4.332428,404.7,-4.00
21275,36.751052,-4.332427,404.5,-3.96
21280,36.751096,-4.332426,404.3,-3.91
21285,36.751141,-4.332422,404.1,-3.85
21290,36.751187,-4.332418,403.9,-3.81
21295,36.751233,-4.332415,403.7,-3.83
21300,36.751278,-4.332411,403.5,-3.86
21305,36.751324,-4.332407,403.4,-3.88
21310,36.751368,-4.332403,403.2,-3.87
21315,36.751412,-4.332399,403.0,-3.89
21320,36.751457,-4.332394,402.8,-3.90
21325,36.751502,-4.332389,402.6,-3.90
21330,36.751546,-4.332383,402.4,-3.89
21335,36.751590,-4.332378,402.2,-3.92
21340,36.751635,-4.332374,402.0,-3.98
21345,36.751680,-4.332370,401.8,-4.04
21350,36.751726,-4.332364,401.6,-4.09
21355,36.751771,-4.332361,401.4,-4.15
21360,36.751815,-4.332357,401.2,-4.23
21365,36.751860,-4.332354,401.0,-4.34
21370,36.751905,-4.332350,400.7,-4.48
21375,36.751949,-4.332348,400.5,-4.64
21380,36.751994,-4.332348,400.3,-4.83
21385,36.752039,-4.332354,400.0,-5.02
21390,36.752084,-4.332369,399.8,-5.22
21395,36.752126,-4.332391,399.5,-5.40
21400,36.752163,-4.332421,399.2,-5.57
21405,36.752194,-4.332460,399.0,-5.73
21410,36.752216,-4.332506,398.7,-5.89
21415,36.752220,-4.332562,398.4,-6.04
21420,36.752199,-4.332611,398.1,-6.18
21425,36.752167,-4.332645,397.7,-6.31
21430,36.752127,-4.332667,397.4,-6.41
21435,36.752082,-4.332681,397.1,-6.49
21440,36.752037,-4.332689,396.8,-6.53
21445,36.751993,-4.332693,396.4,-6.53
21450,36.751948,-4.332695,396.1,-6.48
21455,36.751904,-4.332697,395.8,-6.38
21460,36.751858,-4.332700,395.5,-6.26
21465,36.751812,-4.332705,395.2,-6.12
21470,36.751768,-4.332710,394.9,-5.97
21475,36.751724,-4.332715,394.6,-5.81
21480,36.751679,-4.332721,394.3,-5.68
21485,36.751634,-4.332727,394.0,-5.58
21490,36.751590,-4.332732,393.7,-5.50
21495,36.751545,-4.332738,393.4,-5.45
21500,36.751500,-4.332746,393.2,-5.44
21505,36.751456,-4.332755,392.9,-5.46
21510,36.751411,-4.332763,392.6,-5.51
21515,36.751367,-4.332771,392.4,-5.57
21520,36.751322,-4.332779,392.1,-5.62
21525,36.751277,-4.332786,391.8,-5.65
21530,36.751232,-4.332796,391.5,-5.66
21535,36.751187,-4.332807,391.2,-5.64
21540,36.751144,-4.332821,390.9,-5.63
21545,36.751102,-4.332836,390.7,-5.60
21550,36.751059,-4.332852,390.4,-5.55
21555,36.751016,-4.332871,390.1,-5.49
21560,36.750973,-4.332890,389.8,-5.43
21565,36.750930,-4.332910,389.6,-5.36
21570,36.750888,-4.332930,389.3,-5.28
21575,36.750847,-4.332952,389.0,-5.22
21580,36.750807,-4.332974,388.8,-5.20
21585,36.750766,-4.332998,388.5,-5.25
21590,36.750725,-4.333023,388.3,-5.32
21595,36.750685,-4.333048,388.0,-5.36
21600,36.750647,-4.333078,387.7,-5.37
21605,36.750610,-4.333107,387.4,-5.38
21610,36.750574,-4.333140,387.2,-5.35
21615,36.750540,-4.333177,386.9,-5.24
21620,36.750508,-4.333215,386.7,-5.08
21625,36.750479,-4.333260,386.4,-4.96
21630,36.750451,-4.333304,386.2,-4.89
21635,36.750424,-4.333349,385.9,-4.86
21640,36.750398,-4.333394,385.7,-4.84
21645,36.750369,-4.333438,385.4,-4.89
21650,36.750338,-4.333478,385.2,-5.03
21655,36.750302,-4.333509,384.9,-5.25
21660,36.750265,-4.333540,384.7,-5.47
21665,36.750228,-4.333573,384.4,-5.65
21670,36.750190,-4.333603,384.1,-5.90
21675,36.750152,-4.333633,383.8,-6.19
21680,36.750114,-4.333663,383.5,-6.47
21685,36.750078,-4.333696,383.2,-6.70
21690,36.750043,-4.333731,382.8,-6.91
21695,36.750009,-4.333767,382.5,-7.07
21700,36.749975,-4.333806,382.1,-7.10
21705,36.749942,-4.333846,381.7,-7.01
21710,36.749911,-4.333885,381.4,-6.80
21715,36.749879,-4.333923,381.0,-6.55
21720,36.749844,-4.333957,380.7,-6.34
21725,36.749802,-4.333980,380.4,-6.16
21730,36.749758,-4.333993,380.1,-6.02
21735,36.749713,-4.333987,379.8,-5.91
21740,36.749672,-4.333971,379.5,-5.85
21745,36.749632,-4.333950,379.2,-5.80
21750,36.749594,-4.333918,379.0,-5.75
21755,36.749556,-4.333885,378.7,-5.74
21760,36.749522,-4.333849,378.4,-5.78
21765,36.749488,-4.333813,378.1,-5.88
21770,36.749454,-4.333776,377.8,-6.03
21775,36.749421,-4.333738,377.5,-6.14
21780,36.749392,-4.333696,377.2,-6.20
21785,36.749363,-4.333654,376.9,-6.20
21790,36.749331,-4.333613,376.5,-6.16
21795,36.749298,-4.333573,376.2,-6.08
21800,36.749279,-4.333523,376.0,-5.97
21805,36.749260,-4.333473,375.7,-5.91
21810,36.749246,-4.333420,375.4,-5.92
21815,36.749236,-4.333365,375.1,-5.96
21820,36.749227,-4.333310,374.8,-6.00
21825,36.749222,-4.333255,374.5,-6.04
21830,36.749222,-4.333199,374.2,-6.13
21835,36.749219,-4.333143,373.9,-6.26
21840,36.749213,-4.333088,373.6,-6.38
21845,36.749208,-4.333032,373.2,-6.48
21850,36.749202,-4.332977,372.9,-6.59
21855,36.749198,-4.332921,372.6,-6.70
21860,36.749196,-4.332865,372.2,-6.73
21865,36.749195,-4.332809,371.9,-6.66
21870,36.749193,-4.332753,371.5,-6.58
21875,36.749191,-4.332697,371.2,-6.53
21880,36.749191,-4.332642,370.9,-6.49
21885,36.749191,-4.332586,370.6,-6.42
21890,36.749191,-4.332530,370.3,-6.36
21895,36.749191,-4.332474,369.9,-6.37
21900,36.749189,-4.332418,369.6,-6.42
21905,36.749186,-4.332362,369.3,-6.43
21910,36.749180,-4.332306,369.0,-6.41
21915,36.749171,-4.332252,368.7,-6.46
21920,36.749163,-4.332197,368.3,-6.57
21925,36.749156,-4.332141,368.0,-6.66
21930,36.749150,-4.332086,367.7,-6.72
21935,36.749149,-4.332030,367.3,-6.78
21940,36.749149,-4.331974,367.0,-6.86
21945,36.749151,-4.331918,366.6,-6.94
21950,36.749153,-4.331862,366.3,-6.99
21955,36.749155,-4.331806,366.0,-7.01
21960,36.749157,-4.331751,365.6,-7.04
21965,36.749159,-4.331694,365.2,-7.10
21970,36.749161,-4.331638,364.9,-7.15
21975,36.749162,-4.331582,364.5,-7.16
21980,36.749164,-4.331527,364.2,-7.17
21985,36.749158,-4.331471,363.8,-7.17
21990,36.749150,-4.331416,363.4,-7.17
21995,36.749140,-4.331362,363.1,-7.17
22000,36.749126,-4.331309,362.7,-7.21
22005,36.749101,-4.331263,362.4,-7.24
22010,36.749071,-4.331223,362.0,-7.26
22015,36.749035,-4.331189,361.6,-7.30
22020,36.748999,-4.331156,361.3,-7.35
22025,36.748961,-4.331126,360.9,-7.37
22030,36.748919,-4.331104,360.5,-7.34
22035,36.748879,-4.331082,360.2,-7.32
22040,36.748839,-4.331059,359.8,-7.35
22045,36.748795,-4.331045,359.4,-7.45
22050,36.748750,-4.331037,359.1,-7.53
22055,36.748705,-4.331040,358.7,-7.59
22060,36.748660,-4.331047,358.3,-7.65
22065,36.748617,-4.331061,357.9,-7.72
22070,36.748575,-4.331078,357.5,-7.72
22075,36.748537,-4.331109,357.1,-7.64
22080,36.748505,-4.331148,356.8,-7.57
22085,36.748480,-4.331194,356.4,-7.56
22090,36.748455,-4.331240,356.0,-7.57
22095,36.748431,-4.331287,355.6,-7.57
22100,36.748402,-4.331331,355.3,-7.50
22105,36.748372,-4.331373,354.9,-7.43
22110,36.748340,-4.331410,354.5,-7.36
22115,36.748302,-4.331441,354.1,-7.25
22120,36.748261,-4.331468,353.8,-7.10
22125,36.748219,-4.331479,353.4,-6.95
22130,36.748175,-4.331479,353.1,-6.87
22135,36.748130,-4.331464,352.7,-6.79
22140,36.748101,-4.331421,352.4,-6.65
22145,36.748081,-4.331373,352.1,-6.48
22150,36.748071,-4.331319,351.8,-6.27
22155,36.748072,-4.331263,351.4,-6.07
22160,36.748074,-4.331207,351.1,-5.86
22165,36.748074,-4.331151,350.9,-5.63
22170,36.748072,-4.331095,350.6,-5.47
22175,36.748070,-4.331039,350.3,-5.36
22180,36.748064,-4.330984,350.1,-5.31
22185,36.748057,-4.330929,349.8,-5.25
22190,36.748046,-4.330875,349.5,-5.20
22195,36.748034,-4.330821,349.3,-5.19
22200,36.748019,-4.330768,349.0,-5.19
22205,36.748003,-4.330715,348.8,-5.22
22210,36.747986,-4.330663,348.5,-5.25
22215,36.747968,-4.330611,348.2,-5.33
22220,36.747950,-4.330560,348.0,-5.45
22225,36.747932,-4.330509,347.7,-5.56
22230,36.747906,-4.330467,347.4,-5.65
22235,36.747867,-4.330439,347.1,-5.73
22240,36.747822,-4.330427,346.8,-5.85
22245,36.747777,-4.330421,346.6,-5.99
22250,36.747731,-4.330423,346.3,-6.16
22255,36.747687,-4.330432,345.9,-6.33
22260,36.747643,-4.330444,345.6,-6.48
22265,36.747601,-4.330463,345.3,-6.63
22270,36.747560,-4.330483,344.9,-6.75
22275,36.747519,-4.330506,344.6,-6.84
22280,36.747477,-4.330529,344.3,-6.91
22285,36.747434,-4.330544,343.9,-6.97
22290,36.747391,-4.330558,343.6,-7.01
22295,36.747347,-4.330569,343.2,-7.03
22300,36.747302,-4.330581,342.9,-7.02
22305,36.747258,-4.330569,342.5,-7.00
22310,36.747214,-4.330556,342.2,-7.00
22315,36.747176,-4.330528,341.8,-7.04
22320,36.747138,-4.330500,341.5,-7.13
22325,36.747104,-4.330462,341.1,-7.23
22330,36.747071,-4.330424,340.7,-7.34
22335,36.747028,-4.330412,340.4,-7.43
22340,36.746983,-4.330408,340.0,-7.51
22345,36.746938,-4.330407,339.6,-7.61
22350,36.746893,-4.330408,339.2,-7.72
22355,36.746850,-4.330423,338.9,-7.83
22360,36.746806,-4.330439,338.5,-7.95
22365,36.746765,-4.330459,338.0,-8.07
22370,36.746724,-4.330479,337.6,-8.16
22375,36.746684,-4.330507,337.2,-8.16
22380,36.746644,-4.330535,336.8,-8.11
22385,36.746605,-4.330561,336.4,-8.04
22390,36.746566,-4.330586,336.0,-7.97
22395,36.746522,-4.330600,335.6,-7.89
22400,36.746477,-4.330611,335.2,-7.79
22405,36.746433,-4.330612,334.8,-7.69
22410,36.746388,-4.330609,334.4,-7.56
22415,36.746343,-4.330600,334.1,-7.41
22420,36.746298,-4.330589,333.7,-7.28
22425,36.746255,-4.330572,333.3,-7.14
22430,36.746212,-4.330556,333.0,-7.05
22435,36.746168,-4.330544,332.7,-7.06
22440,36.746124,-4.330531,332.3,-7.15
22445,36.746080,-4.330519,331.9,-7.27
22450,36.746036,-4.330507,331.6,-7.40
22455,36.745993,-4.330505,331.2,-7.56
22460,36.745949,-4.330510,330.8,-7.75
22465,36.745904,-4.330516,330.4,-7.92
22470,36.745858,-4.330523,330.0,-8.04
22475,36.745815,-4.330534,329.6,-8.09
22480,36.745770,-4.330544,329.2,-8.12
22485,36.745725,-4.330551,328.8,-8.11
22490,36.745680,-4.330542,328.4,-8.00
22495,36.745641,-4.330518,328.0,-7.80
22500,36.745610,-4.330480,327.6,-7.63
22505,36.745594,-4.330427,327.2,-7.50
22510,36.745588,-4.330372,326.9,-7.32
22515,36.745585,-4.330316,326.5,-7.15
22520,36.745580,-4.330261,326.1,-7.04
22525,36.745571,-4.330206,325.8,-6.99
22530,36.745556,-4.330154,325.5,-6.95
22535,36.745531,-4.330108,325.1,-6.91
22540,36.745491,-4.330085,324.8,-6.88
22545,36.745448,-4.330074,324.4,-6.84
22550,36.745403,-4.330072,324.1,-6.78
22555,36.745357,-4.330077,323.7,-6.66
22560,36.745312,-4.330076,323.4,-6.52
22565,36.745267,-4.330072,323.1,-6.39
22570,36.745225,-4.330052,322.8,-6.25
22575,36.745188,-4.330024,322.5,-6.08
22580,36.745160,-4.329982,322.2,-5.89
22585,36.745137,-4.329934,321.9,-5.70
22590,36.745116,-4.329884,321.6,-5.50
22595,36.745101,-4.329831,321.3,-5.32
22600,36.745089,-4.329777,321.1,-5.21
22605,36.745079,-4.329722,320.8,-5.18
22610,36.745070,-4.329668,320.6,-5.20
22615,36.745062,-4.329613,320.3,-5.27
22620,36.745054,-4.329558,320.0,-5.38
22625,36.745036,-4.329506,319.8,-5.51
22630,36.745016,-4.329456,319.5,-5.65
22635,36.744987,-4.329414,319.2,-5.79
22640,36.744956,-4.329375,318.9,-5.99
22645,36.744918,-4.329343,318.6,-6.24
22650,36.744880,-4.329312,318.3,-6.50
22655,36.744843,-4.329282,318.0,-6.68
22660,36.744804,-4.329253,317.6,-6.82
22665,36.744762,-4.329233,317.3,-6.96
22670,36.744719,-4.329222,316.9,-7.02
22675,36.744674,-4.329224,316.6,-7.00
22680,36.744632,-4.329247,316.2,-6.90
22685,36.744594,-4.329276,315.9,-6.84
22690,36.744559,-4.329309,315.5,-6.81
22695,36.744518,-4.329335,315.2,-6.71
22700,36.744476,-4.329352,314.8,-6.59
22705,36.744431,-4.329356,314.5,-6.48
22710,36.744387,-4.329347,314.2,-6.46
22715,36.744344,-4.329332,313.9,-6.46
22720,36.744305,-4.329307,313.6,-6.43
22725,36.744265,-4.329279,313.2,-6.46
22730,36.744225,-4.329256,312.9,-6.54
22735,36.744182,-4.329240,312.6,-6.67
22740,36.744137,-4.329233,312.3,-6.69
22745,36.744093,-4.329234,311.9,-6.65
22750,36.744048,-4.329243,311.6,-6.62
22755,36.744011,-4.329273,311.2,-6.58
22760,36.743972,-4.329303,310.9,-6.47
22765,36.743933,-4.329332,310.6,-6.30
22770,36.743893,-4.329360,310.3,-6.16
22775,36.743853,-4.329386,310.0,-6.05
22780,36.743813,-4.329412,309.7,-5.88
22785,36.743774,-4.329439,309.4,-5.66
22790,36.743735,-4.329468,309.1,-5.48
22795,36.743696,-4.329497,308.8,-5.35
22800,36.743658,-4.329526,308.6,-5.27
22805,36.743619,-4.329554,308.3,-5.19
22810,36.743581,-4.329580,308.1,-5.14
22815,36.743541,-4.329607,307.8,-5.15
22820,36.743500,-4.329632,307.5,-5.19
22825,36.743459,-4.329658,307.3,-5.21
22830,36.743420,-4.329684,307.0,-5.20
22835,36.743381,-4.329711,306.8,-5.21
22840,36.743341,-4.329738,306.5,-5.25
22845,36.743302,-4.329766,306.2,-5.29
22850,36.743265,-4.329799,306.0,-5.32
22855,36.743229,-4.329833,305.7,-5.39
22860,36.743196,-4.329871,305.4,-5.48
22865,36.743165,-4.329910,305.2,-5.57
22870,36.743136,-4.329952,304.9,-5.66
22875,36.743108,-4.329996,304.6,-5.78
22880,36.743078,-4.330038,304.3,-5.87
22885,36.743048,-4.330080,304.0,-5.95
22890,36.743013,-4.330114,303.7,-6.03
22895,36.742976,-4.330145,303.4,-6.14
22900,36.742932,-4.330155,303.1,-6.25
22905,36.742888,-4.330147,302.8,-6.31
22910,36.742848,-4.330123,302.5,-6.38
22915,36.742814,-4.330085,302.1,-6.48
22920,36.742783,-4.330046,301.8,-6.58
22925,36.742752,-4.330008,301.5,-6.68
22930,36.742713,-4.329979,301.2,-6.78
22935,36.742670,-4.329961,300.8,-6.89
22940,36.742626,-4.329953,300.5,-7.02
22945,36.742579,-4.329956,300.1,-7.13
22950,36.742543,-4.329988,299.8,-7.19
22955,36.742512,-4.330026,299.4,-7.20
22960,36.742488,-4.330073,299.0,-7.20
22965,36.742470,-4.330124,298.7,-7.18
22970,36.742453,-4.330176,298.3,-7.14
22975,36.742437,-4.330229,297.9,-7.08
22980,36.742421,-4.330281,297.6,-7.01
22985,36.742405,-4.330334,297.2,-6.95
22990,36.742390,-4.330386,296.9,-6.88
